Year_Pub,Ref,Ch_Reg,Lat,Long,Yr_start,Yr_end,Duration,Category,Code,SGNFCNT,Change,Air_T,SST,Prec,AO,NAO,ENSO,Land
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
2002.0,"Fitter, A. H. and H. R. Fitter.",Europe,51.7,0.7,1954.0,2000.0,47.0,terrestrial biological systems,terrestrial biological systems,"no, the impact observed is not statistically significant",change consistent with cooling,relationship not mentioned,"no, not statistically related",relationship not mentioned,no,relationship not mentioned,Authors discount El Nino,Authors Discounted Land Use Change as a factor
